Term	ID	es	nes	pval	sidak	fdr	geneset_size	leading_edge	propagated_edge
Regulation of TP53 Activity through Association with Co-factors	R-HSA-6804759	0.6446436546833549	1.5801187264881928	0.1140796795199912	1.0	0.41783031639752527	10	ENSG00000141510	ENSG00000073282,ENSG00000105221,ENSG00000078900,ENSG00000117020,ENSG00000172530,ENSG00000152192,ENSG00000161642,ENSG00000141510,ENSG00000104881,ENSG00000142208,ENSG00000025293,ENSG00000151615,ENSG00000143514
Degradation of the extracellular matrix	R-HSA-1474228	0.5340616802742184	1.5788252968763374	0.11437613451429263	1.0	0.41783031639752527	51	ENSG00000163131,ENSG00000262406,ENSG00000157766,ENSG00000122194,ENSG00000145536,ENSG00000134917,ENSG00000135862,ENSG00000163638,ENSG00000049540,ENSG00000166033,ENSG00000143537,ENSG00000142798,ENSG00000130702,ENSG00000026508,ENSG00000168487,ENSG00000138829,ENSG00000166147	ENSG00000169035,ENSG00000115414,ENSG00000166147,ENSG00000143387,ENSG00000038295,ENSG00000123342,ENSG00000130702,ENSG00000157227,ENSG00000154736,ENSG00000116962,ENSG00000142798,ENSG00000168487,ENSG00000132692,ENSG00000154734,ENSG00000011465,ENSG00000122194,ENSG00000140873,ENSG00000137745,ENSG00000203697,ENSG00000262406,ENSG00000162949,ENSG00000099953,ENSG00000137674,ENSG00000135047,ENSG00000049540,ENSG00000196878,ENSG00000077274,ENSG00000182472,ENSG00000164305,ENSG00000014216,ENSG00000163638,ENSG00000214711,ENSG00000146197,ENSG00000126247,ENSG00000166670,ENSG00000095587,ENSG00000135773,ENSG00000157766,ENSG00000137845,ENSG00000188770,ENSG00000091136,ENSG00000118785,ENSG00000162909,ENSG00000163131,ENSG00000137225,ENSG00000100448,ENSG00000092529,ENSG00000149968,ENSG00000187045,ENSG00000172270,ENSG00000134917,ENSG00000142330,ENSG00000145536,ENSG00000039068,ENSG00000058085,ENSG00000080815,ENSG00000118113,ENSG00000026508,ENSG00000149260,ENSG00000151651,ENSG00000197561,ENSG00000103326,ENSG00000196611,ENSG00000100985,ENSG00000153113,ENSG00000159307,ENSG00000310517,ENSG00000087245,ENSG00000162736,ENSG00000136943,ENSG00000256812,ENSG00000166033,ENSG00000053747,ENSG00000138829,ENSG00000142449,ENSG00000135862,ENSG00000102996,ENSG00000143537,ENSG00000175899,ENSG00000158859,ENSG00000137673
Interconversion of nucleotide di- and triphosphates	R-HSA-499943	-0.471535593454316	-1.576782712502684	0.11484553076809667	1.0	0.4182380855697976	9	ENSG00000166321,ENSG00000162433,ENSG00000048392,ENSG00000198431,ENSG00000136810	ENSG00000047230,ENSG00000106992,ENSG00000154027,ENSG00000239672,ENSG00000165695,ENSG00000004455,ENSG00000085231,ENSG00000171848,ENSG00000048392,ENSG00000103202,ENSG00000167325,ENSG00000168393,ENSG00000136810,ENSG00000243678,ENSG00000140057,ENSG00000176890,ENSG00000198431,ENSG00000173221,ENSG00000171793,ENSG00000179958,ENSG00000128951,ENSG00000162433,ENSG00000104687,ENSG00000103024,ENSG00000166321,ENSG00000162368,ENSG00000143774,ENSG00000155085
G beta:gamma signalling through BTK	R-HSA-8964315	-0.49041258505827673	-1.5717661767848718	0.11600478834857086	1.0	0.42056896340367594	7	ENSG00000168243,ENSG00000176533,ENSG00000078369,ENSG00000172354,ENSG00000186469	ENSG00000174021,ENSG00000162188,ENSG00000186469,ENSG00000010671,ENSG00000172354,ENSG00000242616,ENSG00000127928,ENSG00000176533,ENSG00000168243,ENSG00000069966,ENSG00000167083,ENSG00000172380,ENSG00000127588,ENSG00000111664,ENSG00000127920,ENSG00000167414,ENSG00000078369
Adenylate cyclase activating pathway	R-HSA-170660	0.6985655375374288	1.5709033026295316	0.11620511135961276	1.0	0.42056896340367594	7	ENSG00000121281,ENSG00000162104,ENSG00000173175,ENSG00000138031	ENSG00000129467,ENSG00000141404,ENSG00000138031,ENSG00000174233,ENSG00000078295,ENSG00000164742,ENSG00000162104,ENSG00000173175,ENSG00000121281
Formation of ATP by chemiosmotic coupling	R-HSA-163210	-0.47972663935120746	-1.566582179973056	0.11721238582337179	1.0	0.4225032381904951	8	ENSG00000159199,ENSG00000173915,ENSG00000099624,ENSG00000241837,ENSG00000110955	ENSG00000116459,ENSG00000156411,ENSG00000198899,ENSG00000169020,ENSG00000125375,ENSG00000173915,ENSG00000099624,ENSG00000159199,ENSG00000228253,ENSG00000167863,ENSG00000165629,ENSG00000110955,ENSG00000241837,ENSG00000241468,ENSG00000152234,ENSG00000154518,ENSG00000167283,ENSG00000124172,ENSG00000154723
Regulation of RUNX2 expression and activity	R-HSA-8939902	0.5818408927352261	1.5655141344655332	0.11746240582712653	1.0	0.4225032381904951	30	ENSG00000041357,ENSG00000125845,ENSG00000113580,ENSG00000091831,ENSG00000185627,ENSG00000122691,ENSG00000124813,ENSG00000155846	ENSG00000136930,ENSG00000100804,ENSG00000100902,ENSG00000130706,ENSG00000170315,ENSG00000145604,ENSG00000067955,ENSG00000108344,ENSG00000115415,ENSG00000277791,ENSG00000100519,ENSG00000123124,ENSG00000126067,ENSG00000221983,ENSG00000101182,ENSG00000163636,ENSG00000165916,ENSG00000143947,ENSG00000113580,ENSG00000159377,ENSG00000091831,ENSG00000106588,ENSG00000173153,ENSG00000124813,ENSG00000113558,ENSG00000127922,ENSG00000100567,ENSG00000006377,ENSG00000161057,ENSG00000115233,ENSG00000143106,ENSG00000142507,ENSG00000100387,ENSG00000099341,ENSG00000122691,ENSG00000109819,ENSG00000185627,ENSG00000173692,ENSG00000041357,ENSG00000013275,ENSG00000109705,ENSG00000129084,ENSG00000105880,ENSG00000087191,ENSG00000108671,ENSG00000100764,ENSG00000103035,ENSG00000198742,ENSG00000155846,ENSG00000127124,ENSG00000055130,ENSG00000125845,ENSG00000120149,ENSG00000175166,ENSG00000197170,ENSG00000150991,ENSG00000008018,ENSG00000103266
Regulation of endogenous retroelements by KRAB-ZFP proteins	R-HSA-9843940	-0.47965158480527403	-1.5633653508661731	0.11796668511887831	1.0	0.4230155058403949	19	ENSG00000175322,ENSG00000102054,ENSG00000196591,ENSG00000182141,ENSG00000143614,ENSG00000163041,ENSG00000170100,ENSG00000173041,ENSG00000246705,ENSG00000094916,ENSG00000146047,ENSG00000196417	ENSG00000197061,ENSG00000286522,ENSG00000158373,ENSG00000167554,ENSG00000184260,ENSG00000170100,ENSG00000111642,ENSG00000196591,ENSG00000275126,ENSG00000178187,ENSG00000149480,ENSG00000270276,ENSG00000270882,ENSG00000171681,ENSG00000168661,ENSG00000275713,ENSG00000071655,ENSG00000188612,ENSG00000057935,ENSG00000274750,ENSG00000197409,ENSG00000277157,ENSG00000273802,ENSG00000288825,ENSG00000196724,ENSG00000197837,ENSG00000184678,ENSG00000246705,ENSG00000276410,ENSG00000278637,ENSG00000274183,ENSG00000273542,ENSG00000188295,ENSG00000274290,ENSG00000278828,ENSG00000146047,ENSG00000124635,ENSG00000276368,ENSG00000116478,ENSG00000163041,ENSG00000182986,ENSG00000143379,ENSG00000180257,ENSG00000152433,ENSG00000198633,ENSG00000102054,ENSG00000203852,ENSG00000185130,ENSG00000162521,ENSG00000182141,ENSG00000170004,ENSG00000274641,ENSG00000184635,ENSG00000143614,ENSG00000130803,ENSG00000273703,ENSG00000105968,ENSG00000169131,ENSG00000180573,ENSG00000278588,ENSG00000198093,ENSG00000277224,ENSG00000278705,ENSG00000204947,ENSG00000083844,ENSG00000173041,ENSG00000197153,ENSG00000103275,ENSG00000233822,ENSG00000161298,ENSG00000188486,ENSG00000196417,ENSG00000196646,ENSG00000278463,ENSG00000197238,ENSG00000132475,ENSG00000276180,ENSG00000175322,ENSG00000130726,ENSG00000197903,ENSG00000158406,ENSG00000180596,ENSG00000276966,ENSG00000287080,ENSG00000198538,ENSG00000277775,ENSG00000275714,ENSG00000198039,ENSG00000130844,ENSG00000131127,ENSG00000288859,ENSG00000196866,ENSG00000182979,ENSG00000274618,ENSG00000183598,ENSG00000083812,ENSG00000196890,ENSG00000094916,ENSG00000197134,ENSG00000189180,ENSG00000234289,ENSG00000275379,ENSG00000203811,ENSG00000267680,ENSG00000273983,ENSG00000277075
Myogenesis	R-HSA-525793	0.6006590872233669	1.5574127822479915	0.11937251328765108	1.0	0.42674760866441624	19	ENSG00000081189,ENSG00000168036,ENSG00000144857,ENSG00000070831,ENSG00000108984,ENSG00000116604,ENSG00000196628	ENSG00000116604,ENSG00000179242,ENSG00000140299,ENSG00000064309,ENSG00000044115,ENSG00000213999,ENSG00000129152,ENSG00000122180,ENSG00000081189,ENSG00000168036,ENSG00000071564,ENSG00000144857,ENSG00000108984,ENSG00000170558,ENSG00000185386,ENSG00000070831,ENSG00000196628,ENSG00000097007,ENSG00000129910,ENSG00000162068,ENSG00000112062,ENSG00000188130,ENSG00000068305,ENSG00000111049,ENSG00000067141,ENSG00000111046,ENSG00000008294,ENSG00000140262
RUNX1 regulates estrogen receptor mediated transcription	R-HSA-8931987	0.6183842818149431	1.5545453924196988	0.12005437788568063	1.0	0.4278767309401239	5		ENSG00000159216,ENSG00000067955,ENSG00000168301,ENSG00000119927,ENSG00000103126
TICAM1-dependent activation of IRF3/IRF7	R-HSA-9013973	0.6364792673965961	1.5445428225943176	0.1224568855695427	1.0	0.43511276361943896	10	ENSG00000127666,ENSG00000263528,ENSG00000126456,ENSG00000131323,ENSG00000136560	ENSG00000136560,ENSG00000170315,ENSG00000164342,ENSG00000131323,ENSG00000150991,ENSG00000183735,ENSG00000263528,ENSG00000123240,ENSG00000143947,ENSG00000127666,ENSG00000126456,ENSG00000185507
Negative regulation of activity of TFAP2 (AP-2) family transcription factors	R-HSA-8866904	0.6897833572214406	1.5361937806022719	0.12449086092825623	1.0	0.43969542796988415	7		ENSG00000153885,ENSG00000008196,ENSG00000137203,ENSG00000116030,ENSG00000103275,ENSG00000186153,ENSG00000008197,ENSG00000087510,ENSG00000134504
Impaired BRCA2 binding to PALB2	R-HSA-9709603	0.6029720822375294	1.5355471428918377	0.12464948638701157	1.0	0.43969542796988415	16	ENSG00000139618,ENSG00000149311,ENSG00000174371,ENSG00000182185	ENSG00000149311,ENSG00000139618,ENSG00000197299,ENSG00000020922,ENSG00000012048,ENSG00000196584,ENSG00000182185,ENSG00000138346,ENSG00000113522,ENSG00000108384,ENSG00000175643,ENSG00000138376,ENSG00000136492,ENSG00000178966,ENSG00000083093,ENSG00000101773,ENSG00000111247,ENSG00000051180,ENSG00000185379,ENSG00000174371,ENSG00000177302,ENSG00000104320,ENSG00000172977
PKA activation in glucagon signalling	R-HSA-164378	0.6155025304061101	1.5346289143309662	0.12487500606159241	1.0	0.43969542796988415	11	ENSG00000173175,ENSG00000162104,ENSG00000121281,ENSG00000087460,ENSG00000138031	ENSG00000165059,ENSG00000005249,ENSG00000174233,ENSG00000087460,ENSG00000108946,ENSG00000155897,ENSG00000188191,ENSG00000114302,ENSG00000129467,ENSG00000138031,ENSG00000078295,ENSG00000164742,ENSG00000072062,ENSG00000162104,ENSG00000173175,ENSG00000121281
The role of GTSE1 in G2/M progression after G2 checkpoint	R-HSA-8852276	0.5880485086337577	1.5329866834540227	0.1252791360196741	1.0	0.43979372374474185	24	ENSG00000041357,ENSG00000124762,ENSG00000141510	ENSG00000100804,ENSG00000100902,ENSG00000157456,ENSG00000130706,ENSG00000170315,ENSG00000108344,ENSG00000124762,ENSG00000277791,ENSG00000100519,ENSG00000126067,ENSG00000221983,ENSG00000101182,ENSG00000075218,ENSG00000137267,ENSG00000163636,ENSG00000165916,ENSG00000143947,ENSG00000170312,ENSG00000141510,ENSG00000159377,ENSG00000127824,ENSG00000106588,ENSG00000075886,ENSG00000152086,ENSG00000127922,ENSG00000183785,ENSG00000204315,ENSG00000101367,ENSG00000100567,ENSG00000161057,ENSG00000243910,ENSG00000104833,ENSG00000115233,ENSG00000143106,ENSG00000142507,ENSG00000134057,ENSG00000166851,ENSG00000188229,ENSG00000099341,ENSG00000198033,ENSG00000185627,ENSG00000258947,ENSG00000173692,ENSG00000041357,ENSG00000096384,ENSG00000013275,ENSG00000167552,ENSG00000129084,ENSG00000087191,ENSG00000137285,ENSG00000176014,ENSG00000108671,ENSG00000261456,ENSG00000167553,ENSG00000100764,ENSG00000103035,ENSG00000173213,ENSG00000080824,ENSG00000175166,ENSG00000197170,ENSG00000178462,ENSG00000150991,ENSG00000008018,ENSG00000101162,ENSG00000123416
Loss of MECP2 binding ability to the NCoR/SMRT complex	R-HSA-9022537	0.6126138799247965	1.52916993702368	0.12622232124632538	1.0	0.44057730717532156	5	ENSG00000196498	ENSG00000141027,ENSG00000196498,ENSG00000132522,ENSG00000171720,ENSG00000177565,ENSG00000101849
TP53 regulates transcription of additional cell cycle genes whose exact role in the p53 pathway remain uncertain	R-HSA-6804115	0.6697890674710198	1.5290335999918296	0.12625611454553698	1.0	0.44057730717532156	8		ENSG00000173846,ENSG00000138767,ENSG00000149115,ENSG00000158402,ENSG00000182973,ENSG00000155508,ENSG00000158435,ENSG00000113300,ENSG00000159388,ENSG00000080802,ENSG00000111596,ENSG00000198791,ENSG00000144580,ENSG00000118495,ENSG00000088038,ENSG00000125107,ENSG00000102760,ENSG00000181163,ENSG00000151849,ENSG00000141510
SHC-mediated cascade:FGFR2	R-HSA-5654699	0.6008806069558504	1.5256393768079968	0.12709969992278247	1.0	0.4415496542179383	16	ENSG00000138675,ENSG00000066468,ENSG00000140285	ENSG00000066468,ENSG00000174775,ENSG00000070388,ENSG00000177885,ENSG00000158815,ENSG00000075388,ENSG00000138675,ENSG00000115904,ENSG00000133703,ENSG00000113578,ENSG00000107831,ENSG00000213281,ENSG00000102678,ENSG00000196468,ENSG00000160691,ENSG00000156427,ENSG00000186895,ENSG00000140285,ENSG00000111241,ENSG00000078579,ENSG00000118972,ENSG00000070193
CRMPs in Sema3A signaling	R-HSA-399956	0.6504429920679311	1.5248164567441906	0.12730488402872275	1.0	0.4415496542179383	9		ENSG00000182511,ENSG00000157851,ENSG00000164885,ENSG00000076356,ENSG00000075213,ENSG00000151640,ENSG00000010810,ENSG00000092964,ENSG00000114554,ENSG00000113657,ENSG00000176749,ENSG00000221866,ENSG00000099250,ENSG00000072832,ENSG00000130827
"""Synthesis, secretion, and deacylation of Ghrelin"	R-HSA-422085	0.5931621671781955	1.5220276026150652	0.12800216456383362	1.0	0.4415496542179383	12	ENSG00000175426,ENSG00000254647,ENSG00000136826	"ENSG00000146070,ENSG00000166562,ENSG00000087085,ENSG00000175426,ENSG00000017427,ENSG00000106113,ENSG00000136826,ENSG00000140612,ENSG00000163794,ENSG00000115263,ENSG00000254647,ENSG00000114902,ENSG00000129128,ENSG00000177669,ENSG00000114200,ENSG00000174697,ENSG00000259384,ENSG00000157017"""
Prolactin receptor signaling	R-HSA-1170546	0.6676705823899989	1.5203586206510273	0.12842086833322042	1.0	0.4415496542179383	8	ENSG00000179295	ENSG00000179295,ENSG00000113558,ENSG00000173757,ENSG00000166167,ENSG00000055130,ENSG00000178188,ENSG00000136487,ENSG00000172179,ENSG00000126561,ENSG00000112964,ENSG00000136488,ENSG00000113494,ENSG00000259384,ENSG00000100387
Polo-like kinase mediated events	R-HSA-156711	0.6106117686925606	1.5203487878840471	0.1284233382669795	1.0	0.4415496542179383	5		ENSG00000111206,ENSG00000189308,ENSG00000157456,ENSG00000158402,ENSG00000127564,ENSG00000166483,ENSG00000164045,ENSG00000117724,ENSG00000183814,ENSG00000101057,ENSG00000205659,ENSG00000162521,ENSG00000100393,ENSG00000267796,ENSG00000134057
FGFR1b ligand binding and activation	R-HSA-190370	0.6100880619741065	1.5180399562762021	0.12900432623402658	1.0	0.44212347564607707	5	ENSG00000069702	ENSG00000069702,ENSG00000113578,ENSG00000070388,ENSG00000077782,ENSG00000123159,ENSG00000186895,ENSG00000070193
Crosslinking of collagen fibrils	R-HSA-2243919	0.5935501333837168	1.5155057967384504	0.129644363455796	1.0	0.44212347564607707	13	ENSG00000134871,ENSG00000138131,ENSG00000168487,ENSG00000169031,ENSG00000129038,ENSG00000081052	ENSG00000108821,ENSG00000115318,ENSG00000038295,ENSG00000129038,ENSG00000113083,ENSG00000188153,ENSG00000164692,ENSG00000081052,ENSG00000168487,ENSG00000169031,ENSG00000095587,ENSG00000197565,ENSG00000130508,ENSG00000106333,ENSG00000134871,ENSG00000134013,ENSG00000138131
STAT5 Activation	R-HSA-9645135	0.6094412976562882	1.5151877984954447	0.1297248521356753	1.0	0.44212347564607707	5	ENSG00000179295	ENSG00000126561,ENSG00000177885,ENSG00000179295,ENSG00000173757,ENSG00000090554,ENSG00000122025
Ethanol oxidation	R-HSA-71384	0.6640171788298367	1.505377387947477	0.13222707917512833	1.0	0.449341440568968	8	ENSG00000196616	ENSG00000137124,ENSG00000131069,ENSG00000187758,ENSG00000196344,ENSG00000197894,ENSG00000248144,ENSG00000111275,ENSG00000165092,ENSG00000154930,ENSG00000172955,ENSG00000196616
VEGFR2 mediated vascular permeability	R-HSA-5218920	0.5915262374531006	1.4976274821981495	0.1342300624116315	1.0	0.4548259216208615	14	ENSG00000164867,ENSG00000105974,ENSG00000168036	ENSG00000136238,ENSG00000173801,ENSG00000134215,ENSG00000164867,ENSG00000160293,ENSG00000186654,ENSG00000105221,ENSG00000117020,ENSG00000198561,ENSG00000101255,ENSG00000140992,ENSG00000198793,ENSG00000149269,ENSG00000080824,ENSG00000159445,ENSG00000044115,ENSG00000164327,ENSG00000179776,ENSG00000180370,ENSG00000198668,ENSG00000141968,ENSG00000105974,ENSG00000077264,ENSG00000168036,ENSG00000167965,ENSG00000142208
AKT phosphorylates targets in the cytosol	R-HSA-198323	0.6053103463148134	1.4883458099216904	0.1366597197369921	1.0	0.45845388206161874	11		ENSG00000111276,ENSG00000124762,ENSG00000132906,ENSG00000204673,ENSG00000105221,ENSG00000117020,ENSG00000103197,ENSG00000002330,ENSG00000105723,ENSG00000213341,ENSG00000133606,ENSG00000142208,ENSG00000135679
Regulation of expression of SLITs and ROBOs	R-HSA-9010553	-0.16928680241389638	-1.4882231995893687	0.13669204097576237	1.0	0.45845388206161874	66	ENSG00000100567,ENSG00000198755,ENSG00000107187,ENSG00000145425,ENSG00000140988,ENSG00000265241,ENSG00000175166,ENSG00000115233,ENSG00000106689,ENSG00000142541,ENSG00000170889,ENSG00000114391,ENSG00000143106,ENSG00000105996,ENSG00000114867,ENSG00000008988,ENSG00000110700,ENSG00000142534,ENSG00000109475,ENSG00000108671,ENSG00000174748,ENSG00000185008,ENSG00000103342,ENSG00000116251,ENSG00000169062,ENSG00000221983,ENSG00000186468,ENSG00000162385,ENSG00000138326,ENSG00000151461,ENSG00000163636,ENSG00000129084	ENSG00000136930,ENSG00000100804,ENSG00000136937,ENSG00000165502,ENSG00000130706,ENSG00000116251,ENSG00000108344,ENSG00000162385,ENSG00000177954,ENSG00000100519,ENSG00000120705,ENSG00000163923,ENSG00000100316,ENSG00000016082,ENSG00000163636,ENSG00000137154,ENSG00000167526,ENSG00000154134,ENSG00000143947,ENSG00000159377,ENSG00000172809,ENSG00000106588,ENSG00000071082,ENSG00000108094,ENSG00000135097,ENSG00000161057,ENSG00000115233,ENSG00000213741,ENSG00000143106,ENSG00000188846,ENSG00000136942,ENSG00000214655,ENSG00000174444,ENSG00000138326,ENSG00000188153,ENSG00000110700,ENSG00000083845,ENSG00000037241,ENSG00000129084,ENSG00000168028,ENSG00000106689,ENSG00000145592,ENSG00000147604,ENSG00000151461,ENSG00000108107,ENSG00000115268,ENSG00000114391,ENSG00000087191,ENSG00000089009,ENSG00000108671,ENSG00000100764,ENSG00000185008,ENSG00000070756,ENSG00000182899,ENSG00000173402,ENSG00000134419,ENSG00000197756,ENSG00000197170,ENSG00000150991,ENSG00000008018,ENSG00000114503,ENSG00000140988,ENSG00000229117,ENSG00000156482,ENSG00000100902,ENSG00000142937,ENSG00000171863,ENSG00000170315,ENSG00000265681,ENSG00000140986,ENSG00000198755,ENSG00000147403,ENSG00000142534,ENSG00000277791,ENSG00000124614,ENSG00000126067,ENSG00000221983,ENSG00000101182,ENSG00000008988,ENSG00000280969,ENSG00000149806,ENSG00000161016,ENSG00000165916,ENSG00000169855,ENSG00000189369,ENSG00000089157,ENSG00000166441,ENSG00000186468,ENSG00000169062,ENSG00000103363,ENSG00000198728,ENSG00000103342,ENSG00000265241,ENSG00000130255,ENSG00000105372,ENSG00000161970,ENSG00000171858,ENSG00000231500,ENSG00000164587,ENSG00000125351,ENSG00000142676,ENSG00000145425,ENSG00000142541,ENSG00000127922,ENSG00000129824,ENSG00000205937,ENSG00000100567,ENSG00000122406,ENSG00000108298,ENSG00000197958,ENSG00000142507,ENSG00000105640,ENSG00000162244,ENSG00000170889,ENSG00000100387,ENSG00000174748,ENSG00000107187,ENSG00000145147,ENSG00000099341,ENSG00000185627,ENSG00000137818,ENSG00000122026,ENSG00000131469,ENSG00000114867,ENSG00000173692,ENSG00000144713,ENSG00000041357,ENSG00000141543,ENSG00000198918,ENSG00000013275,ENSG00000109475,ENSG00000154582,ENSG00000111196,ENSG00000198242,ENSG00000143355,ENSG00000121454,ENSG00000108349,ENSG00000063177,ENSG00000165496,ENSG00000182774,ENSG00000198034,ENSG00000103035,ENSG00000241343,ENSG00000077254,ENSG00000149273,ENSG00000105996,ENSG00000163584,ENSG00000185088,ENSG00000163682,ENSG00000125691,ENSG00000233927,ENSG00000112306,ENSG00000175166,ENSG00000118181,ENSG00000105193,ENSG00000187122,ENSG00000197728,ENSG00000177600
RNA Polymerase III Chain Elongation	R-HSA-73780	-0.4994910629096701	-1.4880329597255546	0.13674220167194817	1.0	0.45845388206161874	5	ENSG00000013503,ENSG00000161980,ENSG00000100142,ENSG00000148606	ENSG00000013503,ENSG00000163882,ENSG00000099817,ENSG00000168495,ENSG00000058600,ENSG00000100413,ENSG00000132664,ENSG00000186141,ENSG00000100142,ENSG00000171453,ENSG00000241258,ENSG00000177700,ENSG00000161980,ENSG00000186184,ENSG00000148606,ENSG00000121851,ENSG00000113356
